MMSI,BaseDateTime,LAT,LON,SOG,COG,delta_sog,delta_cog,prev_lon,prev_lat,Distance_Traveled,anomaly
366789123,2023-01-01 02:15:00+00:00,18.95103,72.85186,0.1,351.5,-8.6,209.2,72.81577,18.95822,3878.714091612005,-1
366789123,2023-01-01 02:20:00+00:00,18.84166,72.87089,9.9,42.3,9.4,38.199999999999996,72.90368,18.84721,3505.3993508652156,-1
366789123,2023-01-01 02:25:00+00:00,18.81709,72.7967,9.4,354.7,7.4,320.0,72.81294,18.93622,13356.398465933225,-1
366789123,2023-01-01 02:30:00+00:00,18.82402,72.76264,1.2,20.0,-8.600000000000001,-301.5,72.79611,18.86822,6046.578542132725,-1
366789123,2023-01-01 02:30:00+00:00,18.99321,72.89122,0.7,79.8,-7.999999999999999,-249.7,72.79405,18.82665,21154.101108813644,-1
366789123,2023-01-01 02:30:00+00:00,18.99064,72.91799,10.0,207.2,9.4,189.5,72.87827,18.80042,21560.311053514823,-1
366789123,2023-01-01 02:40:00+00:00,18.84081,72.86016,9.9,358.0,4.7,287.7,72.8825,18.82465,2959.1548779460186,-1
366789123,2023-01-01 02:45:00+00:00,18.92409,72.86209,9.6,118.4,9.4,-90.1,72.86282,18.94375,2187.440189025996,-1
366789123,2023-01-01 02:55:00+00:00,18.93499,72.89891,1.0,330.8,-7.5,323.8,72.89485,18.89959,3959.3998828912468,-1
366789123,2023-01-01 02:55:00+00:00,18.82505,72.84419,8.1,319.9,7.3,263.9,72.86002,18.81948,1777.4828133116055,-1
366789123,2023-01-01 02:55:00+00:00,18.95778,72.94687,10.0,58.2,9.6,-145.89999999999998,72.75669,18.9207,20422.750706508526,-1
366789123,2023-01-01 03:05:00+00:00,18.99122,72.7647,0.2,256.6,-8.600000000000001,-94.19999999999999,72.78823,18.9814,2704.322887301051,-1
366789123,2023-01-01 03:10:00+00:00,18.95754,72.86359,7.9,0.1,7.5,-330.79999999999995,72.82713,18.95813,3834.8217468131456,-1
366789123,2023-01-01 03:20:00+00:00,18.81702,72.78857,0.1,316.3,-9.1,196.60000000000002,72.84496,18.86303,7835.222016983799,-1
366789123,2023-01-01 03:30:00+00:00,18.98384,72.75618,9.1,138.3,7.1,-189.0,72.94621,18.82937,26355.989572543127,-1
366789123,2023-01-01 03:35:00+00:00,18.90205,72.80901,0.7,14.8,-9.200000000000001,-311.09999999999997,72.86893,18.96679,9567.699023387599,-1
366789123,2023-01-01 03:35:00+00:00,18.93212,72.88176,9.6,325.2,8.9,310.4,72.80901,18.90205,8351.094834188536,-1
366789123,2023-01-01 03:40:00+00:00,18.80973,72.89223,9.9,300.8,8.700000000000001,-57.80000000000001,72.80953,18.97808,20642.719537107158,-1
366789123,2023-01-01 03:55:00+00:00,18.9687,72.76144,9.0,355.6,5.4,350.8,72.91326,18.9229,16759.570701353958,-1
366789123,2023-01-01 03:55:00+00:00,18.85259,72.93405,0.1,198.3,-4.2,175.9,72.9367,18.86051,923.7571157301097,-1
366789123,2023-01-01 03:55:00+00:00,18.83759,72.76454,0.8,356.0,-7.7,325.8,72.82244,18.99715,18758.499945839554,-1
366789123,2023-01-01 04:00:00+00:00,18.83089,72.9131,0.3,345.4,-5.1000000000000005,186.29999999999998,72.92966,18.82227,1989.052382408699,-1
366789123,2023-01-01 04:10:00+00:00,18.93072,72.94539,0.1,98.2,-7.800000000000001,90.2,72.76062,18.83104,22377.81607591108,-1
366789123,2023-01-01 04:15:00+00:00,18.97359,72.88169,0.2,59.0,-8.5,-299.6,72.81429,18.8752,13036.639858588382,-1
366789123,2023-01-01 04:15:00+00:00,18.92437,72.75086,2.0,0.1,-3.2,-323.59999999999997,72.91936,18.80028,22466.60678896679,-1
366789123,2023-01-01 04:15:00+00:00,18.82818,72.91109,6.7,356.0,5.0,299.9,72.75972,18.96356,21913.454535787027,-1
366789123,2023-01-01 04:20:00+00:00,18.82385,72.8401,0.8,23.6,-6.8,-295.0,72.93905,18.99043,21247.233973946484,-1
366789123,2023-01-01 04:35:00+00:00,18.88612,72.75669,9.6,14.6,8.9,-314.09999999999997,72.82423,18.864,7519.887172078582,-1
366789123,2023-01-01 04:40:00+00:00,18.92651,72.85282,9.9,357.9,8.5,319.9,72.83508,18.94071,2444.3023913131924,-1
366789123,2023-01-01 04:45:00+00:00,18.95226,72.83516,9.7,242.8,7.6,218.4,72.81923,18.95797,1791.5623391646632,-1
366789123,2023-01-01 04:50:00+00:00,18.81945,72.86098,9.9,149.5,8.700000000000001,-190.60000000000002,72.92169,18.98715,19710.738858162633,-1
366789123,2023-01-01 04:50:00+00:00,18.95085,72.85579,10.0,9.6,9.5,-267.09999999999997,72.82996,18.9789,4135.979810341746,-1
366789123,2023-01-01 04:55:00+00:00,18.88567,72.91401,0.6,3.9,-6.800000000000001,-321.40000000000003,72.75898,18.86946,16410.611919407103,-1
366789123,2023-01-01 04:55:00+00:00,18.80116,72.77692,0.2,338.9,-9.700000000000001,163.59999999999997,72.90841,18.9663,22990.68048722658,-1
366789123,2023-01-01 05:00:00+00:00,18.80665,72.78113,9.3,352.1,1.4000000000000004,127.70000000000002,72.90969,18.99903,25308.290602297242,-1
366789123,2023-01-01 05:05:00+00:00,18.93784,72.82783,9.7,6.4,9.1,-288.40000000000003,72.79727,18.82558,12890.180418746268,-1
366789123,2023-01-01 05:05:00+00:00,18.80316,72.75778,0.7,214.4,-7.6000000000000005,207.3,72.79239,18.99934,22115.981991670105,-1
366789123,2023-01-01 05:05:00+00:00,18.94782,72.76289,0.1,15.8,-6.300000000000001,-315.7,72.80642,18.9597,4764.66138595541,-1
366789123,2023-01-01 05:05:00+00:00,18.99572,72.94968,7.7,21.6,5.7,-164.9,72.77451,18.83876,25379.687653740926,-1
366789123,2023-01-01 05:05:00+00:00,18.97561,72.93752,0.5,32.4,-7.4,22.4,72.79076,18.82921,22435.767623261607,-1
366789123,2023-01-01 05:10:00+00:00,18.80458,72.84902,0.2,359.2,-2.3,210.79999999999998,72.92894,18.99528,22810.828823650092,-1
366789123,2023-01-01 05:10:00+00:00,18.84402,72.76768,7.2,1.1,1.5,-256.9,72.94094,18.99719,24944.311501089254,-1
366789123,2023-01-01 05:10:00+00:00,18.84308,72.84781,0.7,343.8,-8.4,33.80000000000001,72.83424,18.86079,2432.5084956515057,-1
366789123,2023-01-01 05:25:00+00:00,18.87002,72.8666,0.1,171.8,-9.0,156.10000000000002,72.89978,18.88747,3993.9796841345624,-1
366789123,2023-01-01 05:25:00+00:00,18.83212,72.81489,0.5,200.9,-9.3,184.9,72.81263,18.81791,1597.8826559972654,-1
366789123,2023-01-01 05:30:00+00:00,18.92549,72.79265,0.3,232.6,-8.6,162.39999999999998,72.79706,18.97008,4979.826899597847,-1
366789123,2023-01-01 05:40:00+00:00,18.93203,72.75333,8.0,338.7,7.3,300.3,72.77129,18.95196,2911.900858892051,-1
366789123,2023-01-01 05:45:00+00:00,18.9436,72.77998,9.4,358.2,6.4,317.8,72.78976,18.9244,2369.8295075087112,-1
366789123,2023-01-01 05:45:00+00:00,18.98613,72.84616,9.5,356.0,8.6,155.3,72.80556,18.98489,4271.154560148763,-1
366789123,2023-01-01 05:50:00+00:00,18.9992,72.85162,8.9,358.0,6.9,216.8,72.7541,18.81709,22699.9847397461,-1
366789123,2023-01-01 05:50:00+00:00,18.80827,72.90151,0.5,0.0,-5.0,-330.9,72.81659,18.95223,18332.252480461826,-1
366789123,2023-01-01 05:50:00+00:00,18.99386,72.94526,9.0,299.9,-0.40000000000000036,219.89999999999998,72.78633,18.81496,25985.501709836342,-1
366789123,2023-01-01 05:55:00+00:00,18.86903,72.87052,9.7,285.9,8.7,-70.60000000000002,72.86896,18.84764,2384.117361569606,-1
366789123,2023-01-01 06:00:00+00:00,18.93904,72.92185,10.0,4.3,8.0,-156.79999999999998,72.91792,18.91497,2708.1953383745285,-1
366789123,2023-01-01 06:05:00+00:00,18.93213,72.88208,0.4,349.0,-7.3999999999999995,82.89999999999998,72.88781,18.94767,1830.0454260321992,-1
366789123,2023-01-01 06:05:00+00:00,18.97025,72.88705,9.7,320.0,1.0999999999999996,313.5,72.89197,18.95027,2281.126395562291,-1
366789123,2023-01-01 06:05:00+00:00,18.83364,72.87964,1.7,4.4,-6.3,-336.40000000000003,72.91224,18.99746,18535.919866934557,-1
366789123,2023-01-01 06:05:00+00:00,18.90386,72.7991,0.4,50.5,-8.9,32.6,72.80335,18.88487,2158.409317903489,-1
366789123,2023-01-01 06:10:00+00:00,18.87602,72.7836,1.4,6.7,-8.299999999999999,-222.60000000000002,72.76474,18.86184,2534.58401503048,-1
366789123,2023-01-01 06:15:00+00:00,18.92764,72.81727,0.4,4.8,-9.1,-48.300000000000004,72.79439,18.91915,2585.1734310592556,-1
366789123,2023-01-01 06:15:00+00:00,18.86029,72.9456,0.3,281.3,-7.5,191.9,72.92262,18.86926,2615.640823906027,-1
366789123,2023-01-01 06:15:00+00:00,18.89878,72.7528,1.4,5.8,-8.2,-305.4,72.77529,18.85511,5401.743605073242,-1
366789123,2023-01-01 06:20:00+00:00,18.8985,72.76009,9.6,356.0,4.8999999999999995,295.3,72.93492,18.92207,18576.774321052035,-1
366789123,2023-01-01 06:20:00+00:00,18.9929,72.7549,2.1,55.9,-7.4,-227.20000000000002,72.92387,18.83728,24806.235990524645,-1
366789123,2023-01-01 06:25:00+00:00,18.99807,72.92642,0.9,357.1,-4.699999999999999,330.0,72.84636,18.83797,19693.704802738088,-1
366789123,2023-01-01 06:25:00+00:00,18.87104,72.84158,0.2,7.0,-9.8,-245.7,72.81204,18.83419,5143.19427783223,-1
366789123,2023-01-01 06:30:00+00:00,18.80584,72.85988,9.2,116.4,8.5,-200.6,72.75228,18.99864,24243.182321277167,-1
366789123,2023-01-01 06:30:00+00:00,18.98277,72.78106,0.2,297.9,-9.0,181.49999999999997,72.85988,18.80584,21349.816535289377,-1
366789123,2023-01-01 06:40:00+00:00,18.83395,72.83239,9.6,276.8,5.6,244.60000000000002,72.81508,18.83134,1844.7141049461284,-1
366789123,2023-01-01 06:40:00+00:00,18.9368,72.79971,1.5,319.6,-7.1,317.8,72.81575,18.95158,2355.1642749894395,-1
366789123,2023-01-01 06:45:00+00:00,18.82281,72.91425,5.6,329.2,-4.200000000000001,295.59999999999997,72.91106,18.83157,1030.303119211946,-1
366789123,2023-01-01 06:45:00+00:00,18.82755,72.80657,0.5,26.7,-8.7,-306.0,72.76217,18.9442,13786.39500423769,-1
366789123,2023-01-01 06:50:00+00:00,18.87297,72.76223,0.5,27.4,-8.5,-291.8,72.92682,18.82612,18086.549598205707,-1
366789123,2023-01-01 06:55:00+00:00,18.91932,72.90089,9.5,348.1,3.0,345.0,72.90072,18.90553,1533.4823109592105,-1
366789123,2023-01-01 06:55:00+00:00,18.90924,72.77609,9.9,336.2,6.6000000000000005,69.09999999999997,72.7697,18.90914,672.2823498290396,-1
366789123,2023-01-01 07:00:00+00:00,18.83761,72.8745,0.5,29.4,-8.7,-218.0,72.77027,18.98399,19625.154120392504,-1
366789123,2023-01-01 07:00:00+00:00,18.80338,72.77551,1.4,29.8,-7.1,-275.0,72.91177,18.98064,24372.0888341027,-1
366789123,2023-01-01 07:10:00+00:00,18.97469,72.80922,0.4,274.2,-9.2,67.6,72.91942,18.8155,21159.766529174856,-1
366789123,2023-01-01 07:15:00+00:00,18.89404,72.94924,0.9,288.1,-8.4,256.6,72.78621,18.9788,19566.50194478207,-1
366789123,2023-01-01 07:20:00+00:00,18.86827,72.91721,8.4,338.6,2.1000000000000005,331.20000000000005,72.92623,18.86313,1107.9015939021147,-1
366789123,2023-01-01 07:20:00+00:00,18.86259,72.87514,10.0,339.0,5.2,179.4,72.89718,18.86792,2393.620498178718,-1
366789123,2023-01-01 07:30:00+00:00,18.80413,72.9171,9.9,357.3,3.2,331.0,72.80372,18.89343,15522.654428080366,-1
366789123,2023-01-01 07:30:00+00:00,18.80963,72.78631,0.2,37.3,-9.700000000000001,-320.0,72.9171,18.80413,13780.30912443051,-1
366789123,2023-01-01 07:30:00+00:00,18.95551,72.79208,9.6,92.8,8.799999999999999,-218.39999999999998,72.78437,18.957,827.57237542454,-1
366789123,2023-01-01 07:40:00+00:00,18.87781,72.946,9.9,4.9,2.0,-345.8,72.76513,18.96593,21400.038910156985,-1
366789123,2023-01-01 07:50:00+00:00,18.85705,72.94885,9.8,255.7,7.9,68.69999999999999,72.75688,18.98255,24545.696771630057,-1
366789123,2023-01-01 07:55:00+00:00,18.95861,72.94605,9.9,235.6,9.5,-70.00000000000003,72.75884,18.80372,26164.675666651612,-1
366789123,2023-01-01 08:00:00+00:00,18.81087,72.83781,0.3,1.5,-9.0,-283.3,72.83117,18.86095,5612.315602967105,-1
366789123,2023-01-01 08:00:00+00:00,18.83928,72.80712,9.0,26.8,7.5,-318.5,72.80101,18.83751,672.4543948990156,-1
366789123,2023-01-01 08:10:00+00:00,18.87982,72.85802,9.6,299.7,4.8999999999999995,266.0,72.85338,18.8932,1565.8289631851756,-1
366789123,2023-01-01 08:15:00+00:00,18.82888,72.89638,8.1,0.8,6.6,-339.5,72.90256,18.84363,1764.3718597361508,-1
366789123,2023-01-01 08:15:00+00:00,18.95762,72.81068,9.4,290.2,9.0,106.69999999999999,72.82288,18.963,1415.5930033881448,-1
366789123,2023-01-01 08:20:00+00:00,18.99936,72.84718,0.1,332.1,-8.200000000000001,108.70000000000002,72.8312,18.82683,19257.96367165098,-1
366789123,2023-01-01 08:25:00+00:00,18.98563,72.93893,9.3,63.8,8.8,-277.9,72.80412,18.85671,20163.764699744213,-1
366789123,2023-01-01 08:25:00+00:00,18.92021,72.82041,9.9,88.3,9.3,-221.8,72.8459,18.94215,3624.8769612538094,-1
366789123,2023-01-01 08:30:00+00:00,18.91655,72.78061,0.3,347.4,-9.2,38.69999999999999,72.7733,18.82799,9877.414026563985,-1
366789123,2023-01-01 08:30:00+00:00,18.87323,72.76749,1.7,8.6,-7.3999999999999995,-261.5,72.94729,18.95798,21130.914613794786,-1
366789123,2023-01-01 08:35:00+00:00,18.80408,72.92239,1.5,352.9,-6.6,264.29999999999995,72.92158,18.80675,308.8902754406603,-1
366789123,2023-01-01 08:35:00+00:00,18.86266,72.87201,0.2,353.3,-8.4,263.0,72.85902,18.85015,1950.2404012347015,-1
366789123,2023-01-01 08:35:00+00:00,18.8255,72.78643,8.9,18.1,8.700000000000001,-335.2,72.87201,18.86266,9908.666875525725,-1
366789123,2023-01-01 08:40:00+00:00,18.81808,72.86539,8.6,353.4,7.0,349.9,72.92374,18.99958,21094.652170275043,-1
366789123,2023-01-01 08:40:00+00:00,18.87505,72.93303,0.5,17.2,-7.3,-324.2,72.83344,18.99183,16683.516718134193,-1
366789123,2023-01-01 08:45:00+00:00,18.93245,72.79252,0.1,69.6,-9.1,-289.9,72.77228,18.83973,10527.602189075953,-1
366789123,2023-01-01 08:45:00+00:00,18.93219,72.77954,0.3,3.7,-9.399999999999999,-173.10000000000002,72.94711,18.86897,18978.24149021902,-1
366789123,2023-01-01 08:50:00+00:00,18.98444,72.88301,9.5,136.7,8.1,82.1,72.87482,18.9937,1342.293045955865,-1
366789123,2023-01-01 09:00:00+00:00,18.9757,72.8698,8.5,2.6,7.5,-299.2,72.87944,18.97401,1030.9440287899838,-1
366789123,2023-01-01 09:05:00+00:00,18.99706,72.83782,0.3,246.4,-8.299999999999999,149.10000000000002,72.90879,18.80431,22695.969556766966,-1
366789123,2023-01-01 09:05:00+00:00,18.88129,72.80121,1.2,351.8,-8.700000000000001,313.7,72.82784,18.92859,5959.055177065332,-1
366789123,2023-01-01 09:10:00+00:00,18.97755,72.75432,9.4,2.3,1.6000000000000005,-302.59999999999997,72.94725,18.91636,21400.922918558954,-1
366789123,2023-01-01 09:10:00+00:00,18.81697,72.86538,5.9,353.8,-3.5,351.5,72.75432,18.97755,21338.553663984396,-1
366789123,2023-01-01 09:10:00+00:00,18.82995,72.75824,9.6,4.7,6.3999999999999995,-320.1,72.79959,18.81076,4847.045215934115,-1
366789123,2023-01-01 09:20:00+00:00,18.92803,72.79482,0.3,331.7,-8.5,291.8,72.77016,18.92639,2600.209801518069,-1
366789123,2023-01-01 09:25:00+00:00,18.92371,72.78184,9.9,359.8,8.4,186.20000000000002,72.77806,18.92149,467.99947814110016,-1
366789123,2023-01-01 09:25:00+00:00,18.93157,72.7707,9.6,352.3,7.5,325.7,72.77193,18.91451,1901.392245061901,-1
366789123,2023-01-01 09:25:00+00:00,18.8059,72.93169,0.2,286.3,-8.8,261.8,72.94767,18.97763,19169.367619885714,-1
366789123,2023-01-01 09:25:00+00:00,18.87549,72.7606,6.5,317.2,5.7,312.59999999999997,72.76385,18.88374,979.0147094517838,-1
366789123,2023-01-01 09:40:00+00:00,18.84183,72.86053,0.1,272.6,-9.4,-29.69999999999999,72.90237,18.86623,5171.61581168842,-1
366789123,2023-01-01 09:45:00+00:00,18.83049,72.85096,0.4,78.5,-9.0,72.9,72.81914,18.82096,3512.6002182543557,-1
366789123,2023-01-01 09:45:00+00:00,18.87247,72.93673,0.4,24.0,-8.6,-221.7,72.81637,18.91219,13410.602514362141,-1
366789123,2023-01-01 09:50:00+00:00,18.96055,72.84651,7.9,248.2,7.6000000000000005,232.6,72.84329,18.94867,1363.708911031103,-1
366789123,2023-01-01 09:50:00+00:00,18.98885,72.86079,0.2,346.5,-7.5,191.8,72.8878,18.81503,19535.645338941027,-1
366789123,2023-01-01 10:00:00+00:00,18.99792,72.92211,0.6,302.3,-8.5,279.90000000000003,72.7971,18.82038,23720.44248912557,-1
366789123,2023-01-01 10:15:00+00:00,18.8156,72.84921,0.3,354.7,-8.299999999999999,286.7,72.80273,18.8038,5065.218106559734,-1
366789123,2023-01-01 10:20:00+00:00,18.94368,72.88262,0.3,3.2,-7.8999999999999995,-287.90000000000003,72.83963,18.98879,6752.589848086848,-1
366789123,2023-01-01 10:20:00+00:00,18.96508,72.78291,0.2,337.8,-9.600000000000001,319.6,72.86445,18.81479,18784.690828215495,-1
366789123,2023-01-01 10:25:00+00:00,18.93816,72.78654,0.5,359.6,-5.9,298.70000000000005,72.94575,18.80037,22701.925891631763,-1
366789123,2023-01-01 10:25:00+00:00,18.97804,72.83362,0.1,340.8,-7.6000000000000005,309.1,72.88683,18.99064,5767.616980363075,-1
366789123,2023-01-01 10:30:00+00:00,18.88169,72.87875,0.4,0.5,-8.9,-232.7,72.87297,18.97038,9880.599915410656,-1
366789123,2023-01-01 10:30:00+00:00,18.89276,72.87506,2.2,3.4,-5.7,-346.8,72.87727,18.90005,843.2941119416959,-1
366789123,2023-01-01 10:35:00+00:00,18.88424,72.92817,8.8,358.5,7.800000000000001,324.2,72.81787,18.94972,13697.757824454911,-1
366789123,2023-01-01 10:35:00+00:00,18.99509,72.94625,1.9,15.7,-1.2000000000000002,-295.40000000000003,72.76641,18.85622,24418.606349624006,-1
366789123,2023-01-01 11:10:00+00:00,18.8529,72.86637,6.0,335.2,-1.5999999999999996,308.7,72.86081,18.84419,1131.52060006354,-1
366789123,2023-01-01 11:15:00+00:00,18.99531,72.94174,0.3,124.9,-0.8999999999999999,105.2,72.75714,18.82111,27428.05194023818,-1
366789123,2023-01-01 11:20:00+00:00,18.94215,72.80721,9.7,342.6,8.299999999999999,308.90000000000003,72.8949,18.92724,9370.891055126645,-1
366789123,2023-01-01 11:20:00+00:00,18.86156,72.78476,0.4,36.9,-8.799999999999999,-272.0,72.83122,18.93099,9137.39778690385,-1
366789123,2023-01-01 11:25:00+00:00,18.87802,72.85144,9.9,253.4,8.4,185.10000000000002,72.86056,18.89334,1955.1428673795458,-1
366789123,2023-01-01 11:30:00+00:00,18.82979,72.90566,9.9,343.0,6.7,211.8,72.9248,18.85131,3127.8114827818736,-1
366789123,2023-01-01 11:35:00+00:00,18.92952,72.81002,1.1,355.1,-7.800000000000001,326.70000000000005,72.77015,18.88196,6749.711748033938,-1
366789123,2023-01-01 11:40:00+00:00,18.85665,72.92435,9.9,291.5,7.9,-49.30000000000001,72.91136,18.84842,1644.9858638615756,-1
366789123,2023-01-01 11:45:00+00:00,18.90131,72.9299,9.8,292.6,9.5,212.40000000000003,72.89948,18.91806,3702.557637190703,-1
366789123,2023-01-01 11:50:00+00:00,18.97462,72.82946,2.2,357.6,-6.999999999999999,312.20000000000005,72.78819,18.97895,4366.231354596989,-1
366789123,2023-01-01 12:10:00+00:00,18.86239,72.7659,0.9,333.7,-7.799999999999999,309.7,72.94088,18.92115,19533.917134714637,-1
366789123,2023-01-01 12:15:00+00:00,18.87403,72.84474,0.2,98.4,-9.4,-253.29999999999998,72.86008,18.91848,5199.403444181163,-1
366789123,2023-01-01 12:15:00+00:00,18.90483,72.75671,9.9,156.3,8.9,-201.59999999999997,72.78243,18.93429,4248.553337020594,-1
366789123,2023-01-01 12:20:00+00:00,18.99103,72.91881,9.8,88.3,8.8,80.89999999999999,72.89421,18.97374,3222.8787992693983,-1
366789123,2023-01-01 12:25:00+00:00,18.9636,72.84289,8.7,281.8,7.8999999999999995,211.60000000000002,72.85111,18.95771,1084.5191483429414,-1
366789123,2023-01-01 12:30:00+00:00,18.99929,72.93644,4.6,3.6,3.9999999999999996,-277.29999999999995,72.80057,18.81338,25132.261288735826,-1
366789123,2023-01-01 12:30:00+00:00,18.97842,72.94394,0.3,355.8,-7.5,128.5,72.8757,18.81789,19239.638333096013,-1
366789123,2023-01-01 12:35:00+00:00,18.89476,72.87898,9.9,358.4,1.3000000000000007,343.5,72.80698,18.82969,10476.11951057037,-1
366789123,2023-01-01 12:40:00+00:00,18.99792,72.84132,9.8,11.4,5.200000000000001,-273.3,72.83675,18.81664,20163.148195482692,-1
366789123,2023-01-01 12:40:00+00:00,18.997,72.93702,0.7,207.9,-8.8,-20.599999999999994,72.75388,18.81133,28238.465147287003,-1
366789123,2023-01-01 12:40:00+00:00,18.80668,72.77833,7.9,313.3,6.2,277.8,72.78663,18.81153,1026.6805019231913,-1
366789123,2023-01-01 12:50:00+00:00,18.98605,72.76851,0.2,339.4,-7.1,100.59999999999997,72.84744,18.81262,20996.207211359408,-1
366789123,2023-01-01 12:55:00+00:00,18.82115,72.87781,9.9,341.1,8.0,143.20000000000002,72.87519,18.80983,1288.5796801090378,-1
366789123,2023-01-01 13:00:00+00:00,18.85779,72.75047,9.5,207.4,8.6,161.60000000000002,72.75874,18.87896,2509.67951100064,-1
366789123,2023-01-01 13:10:00+00:00,18.91131,72.87547,0.2,358.3,-8.600000000000001,66.90000000000003,72.91998,18.80973,12227.704022146518,-1
366789123,2023-01-01 13:10:00+00:00,18.98321,72.94373,0.6,27.9,-8.5,-285.90000000000003,72.83051,18.82758,21007.820139301202,-1
366789123,2023-01-01 13:10:00+00:00,18.88501,72.86914,0.6,3.7,-1.2000000000000002,-311.2,72.86602,18.90108,1816.7994294685784,-1
366789123,2023-01-01 13:15:00+00:00,18.8321,72.76315,8.2,37.3,7.8999999999999995,-321.9,72.92402,18.91875,19476.217746087626,-1
366789123,2023-01-01 13:15:00+00:00,18.96614,72.94408,0.2,305.1,-7.3,122.30000000000001,72.77533,18.83164,23212.6702615563,-1
366789123,2023-01-01 13:15:00+00:00,18.87229,72.92742,9.6,8.7,8.4,-310.90000000000003,72.88808,18.98707,13416.952311289979,-1
366789123,2023-01-01 13:25:00+00:00,18.80009,72.81486,0.1,15.0,-9.8,-79.4,72.85401,18.9861,21089.470601391455,-1
366789123,2023-01-01 13:30:00+00:00,18.84626,72.79851,1.8,12.8,-8.2,-319.4,72.82633,18.84248,2957.6508074672474,-1
366789123,2023-01-01 13:30:00+00:00,18.92973,72.87669,0.2,1.7,-9.700000000000001,-38.9,72.91983,18.96834,6246.292551492362,-1
366789123,2023-01-01 13:35:00+00:00,18.99874,72.75148,1.4,304.3,-7.9,295.2,72.80853,18.80334,22541.142770148286,-1
366789123,2023-01-01 13:35:00+00:00,18.81364,72.94645,5.7,357.7,-1.7000000000000002,304.59999999999997,72.7767,18.97336,25186.122516554955,-1
366789123,2023-01-01 13:50:00+00:00,18.84222,72.7917,0.5,34.7,-7.9,-305.5,72.84318,18.84004,5423.013091277534,-1
366789123,2023-01-01 13:55:00+00:00,18.95037,72.8235,9.5,21.9,9.1,-329.1,72.90887,18.85162,14185.45738154421,-1
366789123,2023-01-01 13:55:00+00:00,18.88714,72.85142,9.8,186.3,8.3,-165.7,72.82912,18.88946,2360.2618585672694,-1
366789123,2023-01-01 13:55:00+00:00,18.85259,72.93789,0.2,17.6,-9.5,-217.70000000000002,72.92663,18.91754,7318.626277611145,-1
366789123,2023-01-01 13:55:00+00:00,18.90935,72.75306,2.6,358.8,2.4,341.2,72.93789,18.85259,20444.872640580656,-1
366789123,2023-01-01 14:00:00+00:00,18.97219,72.82977,0.1,341.7,-8.200000000000001,125.6,72.83252,18.93647,3982.3978606868454,-1
366789123,2023-01-01 14:00:00+00:00,18.99243,72.7963,0.3,285.9,-9.1,62.19999999999999,72.79676,18.81887,19299.052135242346,-1
366789123,2023-01-01 14:05:00+00:00,18.95318,72.79513,9.7,357.0,6.199999999999999,301.4,72.79102,18.93068,2538.9533659308213,-1
366789123,2023-01-01 14:05:00+00:00,18.92432,72.8357,9.1,352.8,8.9,315.1,72.89704,18.90817,6697.575164920548,-1
366789123,2023-01-01 14:15:00+00:00,18.83542,72.85336,0.1,49.1,-9.0,-300.09999999999997,72.80338,18.9583,14640.399309248733,-1
366789123,2023-01-01 14:15:00+00:00,18.93316,72.89431,8.4,352.7,-0.5,301.9,72.898,18.93444,413.3840648111201,-1
366789123,2023-01-01 14:20:00+00:00,18.97862,72.75126,9.7,338.7,3.3999999999999995,281.4,72.94028,18.90115,21666.22927445947,-1
366789123,2023-01-01 14:25:00+00:00,18.96071,72.89819,0.4,6.0,-6.699999999999999,-200.3,72.76904,18.80809,21740.03820774576,-1
366789123,2023-01-01 14:35:00+00:00,18.92547,72.82188,7.6,353.9,6.3999999999999995,327.29999999999995,72.83579,18.9531,3402.859732237842,-1
366789123,2023-01-01 14:45:00+00:00,18.84474,72.81512,6.7,356.8,-0.7999999999999998,353.1,72.79206,18.84109,2460.4410785488412,-1
366789123,2023-01-01 14:55:00+00:00,18.82282,72.9298,9.7,244.3,9.399999999999999,167.5,72.94108,18.85156,3409.101527991689,-1
366789123,2023-01-01 14:55:00+00:00,18.85186,72.8105,9.9,290.7,7.9,86.89999999999998,72.81422,18.86139,1129.67563570131,-1
366789123,2023-01-01 15:05:00+00:00,18.88572,72.90866,9.8,280.5,9.200000000000001,237.6,72.92703,18.92479,4754.796989633719,-1
366789123,2023-01-01 15:05:00+00:00,18.96307,72.75088,8.3,313.7,7.9,283.4,72.91723,18.82359,23384.136987183738,-1
366789123,2023-01-01 15:10:00+00:00,18.85013,72.82803,0.2,337.6,-8.8,126.10000000000002,72.8443,18.90076,5884.307906531571,-1
366789123,2023-01-01 15:10:00+00:00,18.96463,72.86297,0.4,280.6,-9.2,254.50000000000003,72.91591,18.96155,5577.703630928662,-1
366789123,2023-01-01 15:15:00+00:00,18.88157,72.90932,0.3,358.8,-1.7,304.5,72.91549,18.82717,6083.74787085744,-1
366789123,2023-01-01 15:15:00+00:00,18.99842,72.77925,1.8,348.8,-8.1,343.3,72.90843,18.87805,19072.013911079193,-1
366789123,2023-01-01 15:15:00+00:00,18.9518,72.78073,0.2,348.1,-6.3,280.0,72.78393,18.94654,674.796575980067,-1
366789123,2023-01-01 15:25:00+00:00,18.82485,72.89263,9.0,13.0,8.6,-257.2,72.75042,18.95619,20907.60304215621,-1
366789123,2023-01-01 15:30:00+00:00,18.91926,72.92364,9.5,7.0,8.8,-325.5,72.83594,18.91484,9238.17300474719,-1
