MMSI,BaseDateTime,LAT,LON,SOG,COG
366789123,2023-01-01T11:45:00+00:00,18.94643,72.76336,0.9,169.3
366789123,2023-01-01T11:50:00+00:00,18.99328,72.91768,6.9,55.2
374567890,2023-01-01T11:55:00+00:00,18.92895,72.92984,9.9,82.3
374567890,2023-01-01T12:00:00+00:00,18.89604,72.8212,6.3,15.2
374567890,2023-01-01T12:05:00+00:00,18.94311,72.91249,0.9,54.8
374567890,2023-01-01T12:10:00+00:00,18.91945,72.90211,3.1,164.5
338123456,2023-01-01T12:15:00+00:00,18.96551,72.75568,4.0,174.6
338123456,2023-01-01T12:20:00+00:00,18.84872,72.86189,8.9,241.0
374567890,2023-01-01T12:25:00+00:00,18.94407,72.89395,9.7,105.2
338123456,2023-01-01T12:30:00+00:00,18.92941,72.81257,4.9,21.5
338123456,2023-01-01T12:35:00+00:00,18.97469,72.88459,7.2,53.1
366789123,2023-01-01T12:40:00+00:00,18.96105,72.89222,1.2,78.6
366789123,2023-01-01T12:45:00+00:00,18.87598,72.85027,9.1,82.2
338123456,2023-01-01T12:50:00+00:00,18.97658,72.83601,7.4,103.7
338123456,2023-01-01T12:55:00+00:00,18.92674,72.85477,7.7,220.7
366789123,2023-01-01T13:00:00+00:00,18.96856,72.84426,3.1,16.9
366789123,2023-01-01T13:05:00+00:00,18.8533,72.88266,1.5,100.8
366789123,2023-01-01T13:10:00+00:00,18.99538,72.76231,2.6,163.7
338123456,2023-01-01T13:15:00+00:00,18.93201,72.84113,0.7,78.7
374567890,2023-01-01T13:20:00+00:00,18.80593,72.88771,0.7,114.1
338123456,2023-01-01T13:25:00+00:00,18.85805,72.83024,1.3,7.3
338123456,2023-01-01T13:30:00+00:00,18.93947,72.84327,8.0,31.0
374567890,2023-01-01T13:35:00+00:00,18.94848,72.78112,4.3,49.1
374567890,2023-01-01T13:40:00+00:00,18.9335,72.83591,4.7,21.2
374567890,2023-01-01T13:45:00+00:00,18.95475,72.90774,4.9,162.5
338123456,2023-01-01T13:50:00+00:00,18.95973,72.87778,1.9,230.2
338123456,2023-01-01T13:55:00+00:00,18.96684,72.91911,7.6,154.8
366789123,2023-01-01T14:00:00+00:00,18.91675,72.94544,2.6,334.6
374567890,2023-01-01T14:05:00+00:00,18.87395,72.82363,0.4,321.6
338123456,2023-01-01T14:10:00+00:00,18.95296,72.91143,2.4,17.4
366789123,2023-01-01T14:15:00+00:00,18.89168,72.92354,3.9,133.0
338123456,2023-01-01T14:20:00+00:00,18.96769,72.80342,6.1,48.1
374567890,2023-01-01T14:25:00+00:00,18.99231,72.78955,9.6,88.1
366789123,2023-01-01T14:30:00+00:00,18.92879,72.91663,6.4,184.0
338123456,2023-01-01T14:35:00+00:00,18.86225,72.84093,6.0,311.3
338123456,2023-01-01T14:40:00+00:00,18.8828,72.8887,6.5,299.3
366789123,2023-01-01T14:45:00+00:00,18.83942,72.90748,7.8,291.4
374567890,2023-01-01T14:50:00+00:00,18.87839,72.86163,3.5,163.1
374567890,2023-01-01T14:55:00+00:00,18.86615,72.77606,5.6,194.5
374567890,2023-01-01T15:00:00+00:00,18.87286,72.85463,4.9,114.6
374567890,2023-01-01T15:05:00+00:00,18.99236,72.85239,5.7,26.1
366789123,2023-01-01T15:10:00+00:00,18.91988,72.86017,3.4,349.5
338123456,2023-01-01T15:15:00+00:00,18.85248,72.90722,5.2,16.1
374567890,2023-01-01T15:20:00+00:00,18.85207,72.87341,0.6,250.8
338123456,2023-01-01T15:25:00+00:00,18.8976,72.90572,3.8,262.0
374567890,2023-01-01T15:30:00+00:00,18.9245,72.80677,1.2,161.1
338123456,2023-01-01T15:35:00+00:00,18.8899,72.90847,8.1,73.7
338123456,2023-01-01T15:40:00+00:00,18.90828,72.91358,4.4,10.4
374567890,2023-01-01T15:45:00+00:00,18.93741,72.77345,4.3,311.7
366789123,2023-01-01T15:50:00+00:00,18.92286,72.92094,4.1,263.6
338123456,2023-01-01T15:55:00+00:00,18.86912,72.86291,7.7,235.7
374567890,2023-01-01T16:00:00+00:00,18.9977,72.82607,8.0,290.0
338123456,2023-01-01T16:05:00+00:00,18.81905,72.93908,6.0,14.1
338123456,2023-01-01T16:10:00+00:00,18.86363,72.76968,1.0,355.9
366789123,2023-01-01T16:15:00+00:00,18.84846,72.9339,2.2,328.2
374567890,2023-01-01T16:20:00+00:00,18.90208,72.85819,1.5,185.9
366789123,2023-01-01T16:25:00+00:00,18.81535,72.92221,0.8,46.7
366789123,2023-01-01T16:30:00+00:00,18.81582,72.8494,2.0,259.1
338123456,2023-01-01T16:35:00+00:00,18.91795,72.75002,5.8,92.3
374567890,2023-01-01T16:40:00+00:00,18.91602,72.85736,5.7,187.9
338123456,2023-01-01T16:45:00+00:00,18.89145,72.75876,2.8,202.6
366789123,2023-01-01T16:50:00+00:00,18.8722,72.75623,7.4,285.3
374567890,2023-01-01T16:55:00+00:00,18.92437,72.85109,8.0,26.8
338123456,2023-01-01T17:00:00+00:00,18.88014,72.75823,4.2,162.5
366789123,2023-01-01T17:05:00+00:00,18.83751,72.94696,3.5,291.9
338123456,2023-01-01T17:10:00+00:00,18.94655,72.82832,6.2,299.8
338123456,2023-01-01T17:15:00+00:00,18.87181,72.77752,0.8,201.5
366789123,2023-01-01T17:20:00+00:00,18.95073,72.93218,5.3,342.4
366789123,2023-01-01T17:25:00+00:00,18.93397,72.77938,1.3,64.0
338123456,2023-01-01T17:30:00+00:00,18.83878,72.86013,4.9,289.1
338123456,2023-01-01T17:35:00+00:00,18.84835,72.85422,7.6,123.4
338123456,2023-01-01T17:40:00+00:00,18.83985,72.78024,3.6,65.0
338123456,2023-01-01T17:45:00+00:00,18.83189,72.94548,6.8,75.8
374567890,2023-01-01T17:50:00+00:00,18.96964,72.77787,4.0,152.2
374567890,2023-01-01T17:55:00+00:00,18.88894,72.80057,2.6,21.3
374567890,2023-01-01T18:00:00+00:00,18.90953,72.90551,9.1,208.6
374567890,2023-01-01T18:05:00+00:00,18.84742,72.81758,9.5,200.2
374567890,2023-01-01T18:10:00+00:00,18.8456,72.94532,0.6,42.5
366789123,2023-01-01T18:15:00+00:00,18.80971,72.80293,7.7,331.0
338123456,2023-01-01T18:20:00+00:00,18.92491,72.89847,5.8,126.6
366789123,2023-01-01T18:25:00+00:00,18.87795,72.88606,4.1,162.3
366789123,2023-01-01T18:30:00+00:00,18.9347,72.84607,0.8,192.0
374567890,2023-01-01T18:35:00+00:00,18.94101,72.8222,3.6,235.1
374567890,2023-01-01T18:40:00+00:00,18.8219,72.94397,8.1,6.3
366789123,2023-01-01T18:45:00+00:00,18.84363,72.78905,6.6,185.4
374567890,2023-01-01T18:50:00+00:00,18.92707,72.85608,3.9,316.9
366789123,2023-01-01T18:55:00+00:00,18.92956,72.86143,4.6,135.0
374567890,2023-01-01T19:00:00+00:00,18.90475,72.89149,6.2,227.2
374567890,2023-01-01T19:05:00+00:00,18.96557,72.76459,9.9,264.0
374567890,2023-01-01T19:10:00+00:00,18.99483,72.92747,6.2,23.8
374567890,2023-01-01T19:15:00+00:00,18.94834,72.79196,0.5,231.8
374567890,2023-01-01T19:20:00+00:00,18.86969,72.92047,4.7,202.5
366789123,2023-01-01T19:25:00+00:00,18.92559,72.87595,8.7,273.3
374567890,2023-01-01T19:30:00+00:00,18.97016,72.90106,4.0,241.8
366789123,2023-01-01T19:35:00+00:00,18.8116,72.82424,9.8,328.4
338123456,2023-01-01T19:40:00+00:00,18.93541,72.92642,3.7,286.8
374567890,2023-01-01T19:45:00+00:00,18.96049,72.82081,0.4,24.1
366789123,2023-01-01T19:50:00+00:00,18.87173,72.89368,1.6,181.1
366789123,2023-01-01T19:55:00+00:00,18.83245,72.81099,4.2,87.5
338123456,2023-01-01T20:00:00+00:00,18.93185,72.83201,4.3,164.6
338123456,2023-01-01T20:05:00+00:00,18.94275,72.83393,7.8,250.3
338123456,2023-01-01T20:10:00+00:00,18.83217,72.79654,4.0,304.5
374567890,2023-01-01T20:15:00+00:00,18.81549,72.78091,3.3,200.3
338123456,2023-01-01T20:20:00+00:00,18.90776,72.88394,4.8,209.2
374567890,2023-01-01T20:25:00+00:00,18.98261,72.90394,2.4,106.7
366789123,2023-01-01T20:30:00+00:00,18.81166,72.94323,1.5,122.1
366789123,2023-01-01T20:35:00+00:00,18.86637,72.92628,1.0,191.9
374567890,2023-01-01T20:40:00+00:00,18.80972,72.81926,1.9,274.6
374567890,2023-01-01T20:45:00+00:00,18.85998,72.92917,3.2,309.7
338123456,2023-01-01T20:50:00+00:00,18.94405,72.94133,9.7,10.4
374567890,2023-01-01T20:55:00+00:00,18.99761,72.75296,6.0,49.1
366789123,2023-01-01T21:00:00+00:00,18.91199,72.8133,1.3,94.0
338123456,2023-01-01T21:05:00+00:00,18.90172,72.796,1.5,226.5
366789123,2023-01-01T21:10:00+00:00,18.82949,72.75905,5.9,330.9
374567890,2023-01-01T21:15:00+00:00,18.98996,72.76837,1.3,128.6
366789123,2023-01-01T21:20:00+00:00,18.84454,72.76181,1.0,44.8
374567890,2023-01-01T21:25:00+00:00,18.99278,72.89917,9.3,126.6
338123456,2023-01-01T21:30:00+00:00,18.98685,72.85271,1.3,331.7
366789123,2023-01-01T21:35:00+00:00,18.81245,72.89615,1.6,342.1
374567890,2023-01-01T21:40:00+00:00,18.92707,72.89002,1.5,300.4
338123456,2023-01-01T21:45:00+00:00,18.9433,72.84688,8.0,182.2
338123456,2023-01-01T21:50:00+00:00,18.85086,72.94069,5.3,61.2
374567890,2023-01-01T21:55:00+00:00,18.93509,72.85914,0.1,22.2
338123456,2023-01-01T22:00:00+00:00,18.94674,72.91039,4.3,85.6
366789123,2023-01-01T22:05:00+00:00,18.97635,72.85199,2.5,156.3
338123456,2023-01-01T22:10:00+00:00,18.89248,72.94477,4.9,174.4
366789123,2023-01-01T22:15:00+00:00,18.91092,72.75365,6.3,283.5
374567890,2023-01-01T22:20:00+00:00,18.84979,72.80532,2.0,323.5
374567890,2023-01-01T22:25:00+00:00,18.82992,72.84723,7.4,209.2
374567890,2023-01-01T22:30:00+00:00,18.81976,72.8419,10.0,59.1
338123456,2023-01-01T22:35:00+00:00,18.93679,72.81772,8.3,229.1
374567890,2023-01-01T22:40:00+00:00,18.89126,72.89901,3.9,202.0
338123456,2023-01-01T22:45:00+00:00,18.84839,72.8802,8.4,135.5
366789123,2023-01-01T22:50:00+00:00,18.95298,72.81256,5.6,151.5
338123456,2023-01-01T22:55:00+00:00,18.99559,72.76418,8.5,97.9
374567890,2023-01-01T23:00:00+00:00,18.84984,72.87146,0.3,179.6
366789123,2023-01-01T23:05:00+00:00,18.94947,72.80428,9.3,253.9
338123456,2023-01-01T23:10:00+00:00,18.85864,72.91171,1.2,76.7
366789123,2023-01-01T23:15:00+00:00,18.90807,72.93662,1.9,219.3
338123456,2023-01-01T23:20:00+00:00,18.9978,72.85999,5.8,325.7
338123456,2023-01-01T23:25:00+00:00,18.88931,72.84234,9.5,242.4
366789123,2023-01-01T23:30:00+00:00,18.81604,72.76996,0.5,65.7
338123456,2023-01-01T23:35:00+00:00,18.95579,72.7679,10.0,326.3
374567890,2023-01-01T23:40:00+00:00,18.80346,72.78839,6.8,267.7
366789123,2023-01-01T23:45:00+00:00,18.96589,72.83497,7.2,180.8
366789123,2023-01-01T23:50:00+00:00,18.83898,72.85368,1.7,40.6
374567890,2023-01-01T23:55:00+00:00,18.83587,72.77773,8.6,151.7
338123456,2023-01-01T00:00:00+00:00,18.99999,72.78771,9.5,57.4
338123456,2023-01-01T00:05:00+00:00,18.99323,72.83275,5.6,266.9
366789123,2023-01-01T00:10:00+00:00,18.8345,72.81603,1.9,35.1
374567890,2023-01-01T00:15:00+00:00,18.90535,72.76254,4.1,102.7
374567890,2023-01-01T00:20:00+00:00,18.89411,72.85628,4.6,334.0
374567890,2023-01-01T00:25:00+00:00,18.92062,72.79827,2.4,165.0
374567890,2023-01-01T00:30:00+00:00,18.81553,72.82959,3.6,171.8
366789123,2023-01-01T00:35:00+00:00,18.941,72.84171,4.0,324.5
366789123,2023-01-01T00:40:00+00:00,18.84676,72.79382,8.1,218.7
374567890,2023-01-01T00:45:00+00:00,18.96758,72.78381,9.0,238.4
374567890,2023-01-01T00:50:00+00:00,18.90326,72.91334,7.1,147.7
338123456,2023-01-01T00:55:00+00:00,18.99952,72.77605,9.0,232.7
374567890,2023-01-01T01:00:00+00:00,18.81764,72.79305,3.9,127.8
366789123,2023-01-01T01:05:00+00:00,18.99768,72.83604,8.7,334.6
374567890,2023-01-01T01:10:00+00:00,18.89551,72.83909,5.7,268.5
366789123,2023-01-01T01:15:00+00:00,18.89423,72.84376,8.5,349.8
374567890,2023-01-01T01:20:00+00:00,18.8104,72.76502,3.8,50.8
374567890,2023-01-01T01:25:00+00:00,18.8301,72.87816,9.5,335.0
374567890,2023-01-01T01:30:00+00:00,18.90973,72.93514,7.0,156.2
338123456,2023-01-01T01:35:00+00:00,18.9122,72.86062,1.9,242.0
366789123,2023-01-01T01:40:00+00:00,18.88783,72.94132,6.8,355.8
374567890,2023-01-01T01:45:00+00:00,18.93377,72.84079,6.4,70.7
374567890,2023-01-01T01:50:00+00:00,18.99347,72.78622,7.8,218.5
374567890,2023-01-01T01:55:00+00:00,18.91168,72.79488,9.0,329.0
366789123,2023-01-01T02:00:00+00:00,18.82748,72.887,7.6,136.4
366789123,2023-01-01T02:05:00+00:00,18.9089,72.78959,1.1,200.3
366789123,2023-01-01T02:10:00+00:00,18.88038,72.77814,4.0,309.2
374567890,2023-01-01T02:15:00+00:00,18.96083,72.90484,4.9,172.7
374567890,2023-01-01T02:20:00+00:00,18.90575,72.87493,4.9,330.1
374567890,2023-01-01T02:25:00+00:00,18.85752,72.85874,6.3,116.4
338123456,2023-01-01T02:30:00+00:00,18.99011,72.89284,2.4,136.5
338123456,2023-01-01T02:35:00+00:00,18.96968,72.87642,8.3,23.8
366789123,2023-01-01T02:40:00+00:00,18.9226,72.76325,2.6,166.8
366789123,2023-01-01T02:45:00+00:00,18.99639,72.77345,3.9,154.1
366789123,2023-01-01T02:50:00+00:00,18.8726,72.91197,7.3,12.4
338123456,2023-01-01T02:55:00+00:00,18.85408,72.77205,7.9,352.7
366789123,2023-01-01T03:00:00+00:00,18.99115,72.89145,5.2,230.4
366789123,2023-01-01T03:05:00+00:00,18.9469,72.86548,2.7,164.3
374567890,2023-01-01T03:10:00+00:00,18.98471,72.91126,7.2,22.7
366789123,2023-01-01T03:15:00+00:00,18.91531,72.75062,8.8,81.6
374567890,2023-01-01T03:20:00+00:00,18.81284,72.75993,9.3,63.0
374567890,2023-01-01T03:25:00+00:00,18.8045,72.83836,3.6,50.3
338123456,2023-01-01T03:30:00+00:00,18.94938,72.91288,2.9,250.4
374567890,2023-01-01T03:35:00+00:00,18.85843,72.83057,3.4,115.0
338123456,2023-01-01T03:40:00+00:00,18.9226,72.91516,2.8,268.6
338123456,2023-01-01T03:45:00+00:00,18.92116,72.76629,8.6,238.5
374567890,2023-01-01T03:50:00+00:00,18.83065,72.7529,7.9,305.9
366789123,2023-01-01T03:55:00+00:00,18.99253,72.79564,0.7,201.4
374567890,2023-01-01T04:00:00+00:00,18.8981,72.76685,2.4,303.1
338123456,2023-01-01T04:05:00+00:00,18.95716,72.81004,9.9,161.6
366789123,2023-01-01T04:10:00+00:00,18.83937,72.89034,6.7,96.9
366789123,2023-01-01T04:15:00+00:00,18.88183,72.91751,3.9,306.6
374567890,2023-01-01T04:20:00+00:00,18.908,72.80087,9.0,87.7
374567890,2023-01-01T04:25:00+00:00,18.81115,72.88583,4.3,225.5
338123456,2023-01-01T04:30:00+00:00,18.8084,72.76875,1.2,97.7
374567890,2023-01-01T04:35:00+00:00,18.84165,72.86826,3.7,331.0
374567890,2023-01-01T04:40:00+00:00,18.82876,72.84668,3.0,103.2
366789123,2023-01-01T04:45:00+00:00,18.83618,72.8364,1.5,78.3
366789123,2023-01-01T04:50:00+00:00,18.80614,72.83859,9.2,209.4
374567890,2023-01-01T04:55:00+00:00,18.83938,72.80403,9.4,77.8
366789123,2023-01-01T05:00:00+00:00,18.93297,72.86834,8.0,346.2
374567890,2023-01-01T05:05:00+00:00,18.85453,72.88352,9.1,217.5
366789123,2023-01-01T05:10:00+00:00,18.95171,72.8923,8.6,227.7
366789123,2023-01-01T05:15:00+00:00,18.94847,72.8994,2.8,354.8
374567890,2023-01-01T05:20:00+00:00,18.91328,72.76709,3.3,11.7
374567890,2023-01-01T05:25:00+00:00,18.95586,72.78095,5.9,171.7
366789123,2023-01-01T05:30:00+00:00,18.972,72.79206,7.1,229.0
374567890,2023-01-01T05:35:00+00:00,18.97222,72.80974,4.5,149.9
366789123,2023-01-01T05:40:00+00:00,18.83971,72.83174,1.3,339.8
338123456,2023-01-01T05:45:00+00:00,18.95006,72.84401,8.2,189.9
366789123,2023-01-01T05:50:00+00:00,18.90519,72.80558,6.7,74.3
366789123,2023-01-01T05:55:00+00:00,18.81361,72.8986,8.6,173.8
366789123,2023-01-01T06:00:00+00:00,18.98943,72.8446,5.8,66.5
366789123,2023-01-01T06:05:00+00:00,18.82852,72.81764,1.6,0.9
366789123,2023-01-01T06:10:00+00:00,18.90717,72.89456,7.9,114.6
366789123,2023-01-01T06:15:00+00:00,18.97507,72.91915,1.2,20.6
338123456,2023-01-01T06:20:00+00:00,18.8528,72.92335,4.0,54.6
338123456,2023-01-01T06:25:00+00:00,18.83901,72.91678,6.6,193.9
366789123,2023-01-01T06:30:00+00:00,18.95247,72.89269,0.9,311.6
366789123,2023-01-01T06:35:00+00:00,18.96457,72.76985,1.7,293.1
338123456,2023-01-01T06:40:00+00:00,18.99712,72.86065,3.6,90.2
366789123,2023-01-01T06:45:00+00:00,18.81393,72.80362,9.9,19.5
338123456,2023-01-01T06:50:00+00:00,18.81291,72.80541,0.9,327.4
374567890,2023-01-01T06:55:00+00:00,18.85955,72.79902,5.9,341.2
374567890,2023-01-01T07:00:00+00:00,18.8151,72.84679,3.1,274.4
366789123,2023-01-01T07:05:00+00:00,18.87634,72.92062,1.8,154.6
366789123,2023-01-01T07:10:00+00:00,18.95781,72.85896,4.9,286.4
374567890,2023-01-01T07:15:00+00:00,18.83978,72.93195,7.5,96.7
366789123,2023-01-01T07:20:00+00:00,18.98506,72.9491,4.9,189.7
374567890,2023-01-01T07:25:00+00:00,18.85164,72.88046,2.5,260.4
338123456,2023-01-01T07:30:00+00:00,18.9769,72.88913,1.8,169.0
366789123,2023-01-01T07:35:00+00:00,18.81865,72.94835,3.5,102.4
338123456,2023-01-01T07:40:00+00:00,18.94329,72.83757,4.3,320.5
338123456,2023-01-01T07:45:00+00:00,18.93668,72.80699,6.8,206.2
374567890,2023-01-01T07:50:00+00:00,18.93476,72.80666,7.9,95.5
374567890,2023-01-01T07:55:00+00:00,18.80811,72.86271,0.6,117.7
338123456,2023-01-01T08:00:00+00:00,18.86996,72.84166,4.7,55.7
366789123,2023-01-01T08:05:00+00:00,18.98775,72.91613,5.8,167.2
374567890,2023-01-01T08:10:00+00:00,18.84264,72.89284,4.8,319.8
338123456,2023-01-01T08:15:00+00:00,18.81153,72.83621,7.1,321.4
374567890,2023-01-01T08:20:00+00:00,18.98693,72.75675,3.9,257.3
366789123,2023-01-01T08:25:00+00:00,18.85743,72.86811,0.7,66.7
338123456,2023-01-01T08:30:00+00:00,18.92496,72.91209,6.4,234.4
366789123,2023-01-01T08:35:00+00:00,18.93261,72.92377,3.5,32.2
338123456,2023-01-01T08:40:00+00:00,18.82998,72.85249,3.6,162.5
366789123,2023-01-01T08:45:00+00:00,18.81536,72.83199,3.7,34.9
366789123,2023-01-01T08:50:00+00:00,18.94863,72.78127,1.2,302.0
338123456,2023-01-01T08:55:00+00:00,18.88373,72.89246,8.3,281.9
366789123,2023-01-01T09:00:00+00:00,18.83381,72.81193,1.6,181.4
374567890,2023-01-01T09:05:00+00:00,18.9,72.86814,2.2,340.6
374567890,2023-01-01T09:10:00+00:00,18.8823,72.88704,0.9,100.8
374567890,2023-01-01T09:15:00+00:00,18.95339,72.86458,2.6,306.2
366789123,2023-01-01T09:20:00+00:00,18.8476,72.92478,8.9,39.2
366789123,2023-01-01T09:25:00+00:00,18.92149,72.77806,1.5,173.6
366789123,2023-01-01T09:30:00+00:00,18.93208,72.9488,6.7,225.4
366789123,2023-01-01T09:35:00+00:00,18.8708,72.7777,4.8,346.5
374567890,2023-01-01T09:40:00+00:00,18.82762,72.90427,9.9,254.1
374567890,2023-01-01T09:45:00+00:00,18.88399,72.92495,0.9,179.4
366789123,2023-01-01T09:50:00+00:00,18.8707,72.9346,9.7,173.6
374567890,2023-01-01T09:55:00+00:00,18.93739,72.84288,7.8,209.9
366789123,2023-01-01T10:00:00+00:00,18.99554,72.79817,2.6,103.9
374567890,2023-01-01T10:05:00+00:00,18.81655,72.77236,1.8,13.7
374567890,2023-01-01T10:10:00+00:00,18.83142,72.82737,4.4,318.4
374567890,2023-01-01T10:15:00+00:00,18.99414,72.7751,3.7,289.0
366789123,2023-01-01T10:20:00+00:00,18.90774,72.76484,1.9,184.1
366789123,2023-01-01T10:25:00+00:00,18.97047,72.83115,4.7,104.1
338123456,2023-01-01T10:30:00+00:00,18.98537,72.81523,2.8,137.5
366789123,2023-01-01T10:35:00+00:00,18.80221,72.81683,8.5,31.6
338123456,2023-01-01T10:40:00+00:00,18.95976,72.93593,9.5,20.3
366789123,2023-01-01T10:45:00+00:00,18.99889,72.79621,6.6,119.8
366789123,2023-01-01T10:50:00+00:00,18.8515,72.85393,8.4,212.7
374567890,2023-01-01T10:55:00+00:00,18.94222,72.94064,2.8,201.4
366789123,2023-01-01T11:00:00+00:00,18.96776,72.77186,8.1,147.2
338123456,2023-01-01T11:05:00+00:00,18.92769,72.86503,9.6,54.4
366789123,2023-01-01T11:10:00+00:00,18.92657,72.76281,9.7,332.3
374567890,2023-01-01T11:15:00+00:00,18.84547,72.79448,3.1,223.7
374567890,2023-01-01T11:20:00+00:00,18.82752,72.92339,1.2,338.4
338123456,2023-01-01T11:25:00+00:00,18.87986,72.81574,5.0,37.0
338123456,2023-01-01T11:30:00+00:00,18.86993,72.84248,4.8,342.0
374567890,2023-01-01T11:35:00+00:00,18.80395,72.82807,8.1,274.6
366789123,2023-01-01T11:40:00+00:00,18.81472,72.89799,1.8,246.8
366789123,2023-01-01T11:45:00+00:00,18.89778,72.77526,6.7,4.4
374567890,2023-01-01T11:50:00+00:00,18.99364,72.80737,3.5,188.0
338123456,2023-01-01T11:55:00+00:00,18.85493,72.9137,9.7,156.6
338123456,2023-01-01T12:00:00+00:00,18.96747,72.92547,5.4,315.8
366789123,2023-01-01T12:05:00+00:00,18.81166,72.77404,7.4,353.9
366789123,2023-01-01T12:10:00+00:00,18.81851,72.88211,2.8,46.4
338123456,2023-01-01T12:15:00+00:00,18.90184,72.86855,2.7,18.8
338123456,2023-01-01T12:20:00+00:00,18.87188,72.79828,6.4,239.6
338123456,2023-01-01T12:25:00+00:00,18.94325,72.90533,1.4,239.0
374567890,2023-01-01T12:30:00+00:00,18.88028,72.90191,3.7,20.7
366789123,2023-01-01T12:35:00+00:00,18.99365,72.94233,4.4,207.6
338123456,2023-01-01T12:40:00+00:00,18.80559,72.93217,5.0,341.2
366789123,2023-01-01T12:45:00+00:00,18.96844,72.87928,9.8,217.5
338123456,2023-01-01T12:50:00+00:00,18.96395,72.75181,6.0,217.3
338123456,2023-01-01T12:55:00+00:00,18.97009,72.94834,6.4,194.4
338123456,2023-01-01T13:00:00+00:00,18.8223,72.76259,3.7,89.5
366789123,2023-01-01T13:05:00+00:00,18.89173,72.86129,8.3,315.5
374567890,2023-01-01T13:10:00+00:00,18.86168,72.93696,0.1,163.2
374567890,2023-01-01T13:15:00+00:00,18.96024,72.75504,4.8,332.0
366789123,2023-01-01T13:20:00+00:00,18.86727,72.81327,5.2,234.7
338123456,2023-01-01T13:25:00+00:00,18.93917,72.81591,4.4,223.2
374567890,2023-01-01T13:30:00+00:00,18.81527,72.88769,7.3,338.9
338123456,2023-01-01T13:35:00+00:00,18.83856,72.77085,5.3,21.7
374567890,2023-01-01T13:40:00+00:00,18.84786,72.77658,8.3,134.4
366789123,2023-01-01T13:45:00+00:00,18.89765,72.91779,1.8,299.9
366789123,2023-01-01T13:50:00+00:00,18.88764,72.91997,8.7,117.7
338123456,2023-01-01T13:55:00+00:00,18.96644,72.79143,3.4,31.4
338123456,2023-01-01T14:00:00+00:00,18.80963,72.85799,9.9,192.6
338123456,2023-01-01T14:05:00+00:00,18.86421,72.81273,2.8,158.5
366789123,2023-01-01T14:10:00+00:00,18.82744,72.79858,6.4,174.5
374567890,2023-01-01T14:15:00+00:00,18.88685,72.94821,3.0,346.9
366789123,2023-01-01T14:20:00+00:00,18.82104,72.82701,7.2,81.4
366789123,2023-01-01T14:25:00+00:00,18.92294,72.76496,7.3,19.6
374567890,2023-01-01T14:30:00+00:00,18.85297,72.89782,7.7,306.5
338123456,2023-01-01T14:35:00+00:00,18.9497,72.81916,5.4,174.4
374567890,2023-01-01T14:40:00+00:00,18.82545,72.94561,3.5,124.8
338123456,2023-01-01T14:45:00+00:00,18.82619,72.81932,8.9,281.7
366789123,2023-01-01T14:50:00+00:00,18.83066,72.89053,0.8,318.9
338123456,2023-01-01T14:55:00+00:00,18.854,72.91838,0.2,233.0
338123456,2023-01-01T15:00:00+00:00,18.81221,72.88785,0.7,3.4
366789123,2023-01-01T15:05:00+00:00,18.81625,72.89774,1.8,254.8
366789123,2023-01-01T15:10:00+00:00,18.9218,72.76896,9.0,173.8
366789123,2023-01-01T15:15:00+00:00,18.99395,72.78536,4.0,258.9
366789123,2023-01-01T15:20:00+00:00,18.97749,72.82718,6.8,289.2
338123456,2023-01-01T15:25:00+00:00,18.81962,72.89021,8.9,316.7
366789123,2023-01-01T15:30:00+00:00,18.83364,72.83921,3.3,105.2
374567890,2023-01-01T15:35:00+00:00,18.95026,72.93309,4.7,292.3
374567890,2023-01-01T15:40:00+00:00,18.96776,72.87367,3.9,338.6
366789123,2023-01-01T15:45:00+00:00,18.96695,72.93006,4.5,80.1
366789123,2023-01-01T15:50:00+00:00,18.98754,72.77679,3.6,27.0
374567890,2023-01-01T15:55:00+00:00,18.94254,72.79927,3.0,219.0
374567890,2023-01-01T16:00:00+00:00,18.97904,72.82486,7.4,79.5
366789123,2023-01-01T16:05:00+00:00,18.94509,72.79195,6.5,155.0
338123456,2023-01-01T16:10:00+00:00,18.89233,72.8793,1.9,286.6
338123456,2023-01-01T16:15:00+00:00,18.98109,72.91248,1.6,112.8
366789123,2023-01-01T16:20:00+00:00,18.97762,72.88194,3.5,0.0
374567890,2023-01-01T16:25:00+00:00,18.81855,72.9494,4.4,294.0
374567890,2023-01-01T16:30:00+00:00,18.89498,72.7664,2.5,142.5
366789123,2023-01-01T16:35:00+00:00,18.97773,72.81954,7.4,309.5
366789123,2023-01-01T16:40:00+00:00,18.97909,72.86761,6.0,209.9
374567890,2023-01-01T16:45:00+00:00,18.9717,72.94233,6.7,283.4
338123456,2023-01-01T16:50:00+00:00,18.82726,72.75587,6.6,131.7
374567890,2023-01-01T16:55:00+00:00,18.8685,72.87653,7.6,207.3
366789123,2023-01-01T17:00:00+00:00,18.93862,72.78077,6.0,179.7
374567890,2023-01-01T17:05:00+00:00,18.80342,72.80717,3.6,61.5
338123456,2023-01-01T17:10:00+00:00,18.85025,72.92339,9.0,214.8
374567890,2023-01-01T17:15:00+00:00,18.87481,72.75333,3.4,327.5
374567890,2023-01-01T17:20:00+00:00,18.83513,72.81127,6.1,54.8
374567890,2023-01-01T17:25:00+00:00,18.83572,72.88502,10.0,125.3
374567890,2023-01-01T17:30:00+00:00,18.91434,72.945,1.6,259.1
